Name,Name2,X1 (Relative Compactness) ,X2 (Compactness),X3 (Surface Area) (m2),X4 (Wall Area) (m2),X5 (Roof and floor Area) (m2),X6 (Overall Height) (m),X7 (Glazing Percentage) ,X8 (Temperature) (in F),X9 (Orientation) ( in degrees),X10 (Roof U value) (BTU/hft2F),X11 (EX.Walls U value)(BTU/hft2F),X12 (EX.windows U value) (BTU/hft2F),X13 (SHGC of Windows) ,Interior Walls (BTU/hft2F),Ceilings (BTU/hft2F),Floors (BTU/hft2F),Slabs (BTU/hft2F),Doors -Metal (BTU/hft2F),Interior Windows (BTU/hft2F),Skylights (BTU/hft2F),Outdoor Air per Person (CFM),Y (Energy) (kwh/m2/year
EA,135C0,0.705,1.178,856,280,288,3.5,0,69,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
EA,135D0,0.705,1.178,856,280,288,3.5,0,45,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EA,135K0,0.705,1.178,856,280,288,3.5,0,55,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,245
EA,135M0,0.705,1.178,856,280,288,3.5,0,63,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,218
EA,135B10,0.705,1.178,856,280,288,3.5,10,72,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EA,135C10,0.705,1.178,856,280,288,3.5,10,69,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EA,135D10,0.705,1.178,856,280,288,3.5,10,45,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EA,135K10,0.705,1.178,856,280,288,3.5,10,55,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,241
EA,135M10,0.705,1.178,856,280,288,3.5,10,63,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EA,135B30,0.705,1.178,856,280,288,3.5,30,72,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,223
EA,135C30,0.705,1.178,856,280,288,3.5,30,69,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,231
EA,135D30,0.705,1.178,856,280,288,3.5,30,45,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,215
EA,135K30,0.705,1.178,856,280,288,3.5,30,55,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
EA,135M30,0.705,1.178,856,280,288,3.5,30,63,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,218
EA,135B50,0.705,1.178,856,280,288,3.5,50,72,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,225
EA,135C50,0.705,1.178,856,280,288,3.5,50,69,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
EA,135D50,0.705,1.178,856,280,288,3.5,50,45,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,214
EA,135K50,0.705,1.178,856,280,288,3.5,50,55,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
EA,135M50,0.705,1.178,856,280,288,3.5,50,63,135,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
EA,225B0,0.705,1.178,856,280,288,3.5,0,72,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EA,225C0,0.705,1.178,856,280,288,3.5,0,69,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
EA,225D0,0.705,1.178,856,280,288,3.5,0,45,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,223
EA,225K0,0.705,1.178,856,280,288,3.5,0,55,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,248
EA,225M0,0.705,1.178,856,280,288,3.5,0,63,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,218
EA,225B10,0.705,1.178,856,280,288,3.5,10,72,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EA,225C10,0.705,1.178,856,280,288,3.5,10,69,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
EA,225D10,0.705,1.178,856,280,288,3.5,10,45,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EA,225K10,0.705,1.178,856,280,288,3.5,10,55,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,244
EA,225M10,0.705,1.178,856,280,288,3.5,10,63,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,218
EA,225B30,0.705,1.178,856,280,288,3.5,30,72,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,224
EA,225C30,0.705,1.178,856,280,288,3.5,30,69,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,232
EA,225D30,0.705,1.178,856,280,288,3.5,30,45,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EA,225K30,0.705,1.178,856,280,288,3.5,30,55,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,241
EA,225M30,0.705,1.178,856,280,288,3.5,30,63,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
EA,225B50,0.705,1.178,856,280,288,3.5,50,72,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EA,225C50,0.705,1.178,856,280,288,3.5,50,69,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,235
EA,225D50,0.705,1.178,856,280,288,3.5,50,45,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EA,225K50,0.705,1.178,856,280,288,3.5,50,55,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,240
EA,225M50,0.705,1.178,856,280,288,3.5,50,63,225,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,223
EA,315B0,0.705,1.178,856,280,288,3.5,0,72,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EA,315C0,0.705,1.178,856,280,288,3.5,0,69,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EA,315D0,0.705,1.178,856,280,288,3.5,0,45,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EA,315K0,0.705,1.178,856,280,288,3.5,0,55,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,243
EA,315M0,0.705,1.178,856,280,288,3.5,0,63,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EA,315B10,0.705,1.178,856,280,288,3.5,10,72,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
EA,315C10,0.705,1.178,856,280,288,3.5,10,69,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EA,315D10,0.705,1.178,856,280,288,3.5,10,45,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,214
EA,315K10,0.705,1.178,856,280,288,3.5,10,55,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,240
EA,315M10,0.705,1.178,856,280,288,3.5,10,63,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EA,315B30,0.705,1.178,856,280,288,3.5,30,72,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EA,315C30,0.705,1.178,856,280,288,3.5,30,69,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,230
EA,315D30,0.705,1.178,856,280,288,3.5,30,45,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,213
EA,315K30,0.705,1.178,856,280,288,3.5,30,55,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
EA,315M30,0.705,1.178,856,280,288,3.5,30,63,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EA,315B50,0.705,1.178,856,280,288,3.5,50,72,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,224
EA,315C50,0.705,1.178,856,280,288,3.5,50,69,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,232
EA,315D50,0.705,1.178,856,280,288,3.5,50,45,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,212
EA,315K50,0.705,1.178,856,280,288,3.5,50,55,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,237
EA,315M50,0.705,1.178,856,280,288,3.5,50,63,315,0.2245,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,0B0,0.705,1.178,856,280,288,3.5,0,72,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,201
EB,0C0,0.705,1.178,856,280,288,3.5,0,69,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,215
EB,0D0,0.705,1.178,856,280,288,3.5,0,45,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,200
EB,0K0,0.705,1.178,856,280,288,3.5,0,55,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EB,0M0,0.705,1.178,856,280,288,3.5,0,63,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,196
EB,0B10,0.705,1.178,856,280,288,3.5,10,72,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
EB,0C10,0.705,1.178,856,280,288,3.5,10,69,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,0D10,0.705,1.178,856,280,288,3.5,10,45,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,203
EB,0K10,0.705,1.178,856,280,288,3.5,10,55,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,224
EB,0M10,0.705,1.178,856,280,288,3.5,10,63,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,205
EB,0B30,0.705,1.178,856,280,288,3.5,30,72,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EB,0C30,0.705,1.178,856,280,288,3.5,30,69,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EB,0D30,0.705,1.178,856,280,288,3.5,30,45,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,212
EB,0K30,0.705,1.178,856,280,288,3.5,30,55,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
EB,0M30,0.705,1.178,856,280,288,3.5,30,63,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
EB,0B50,0.705,1.178,856,280,288,3.5,50,72,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,225
EB,0C50,0.705,1.178,856,280,288,3.5,50,69,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,230
EB,0D50,0.705,1.178,856,280,288,3.5,50,45,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,0K50,0.705,1.178,856,280,288,3.5,50,55,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,240
EB,0M50,0.705,1.178,856,280,288,3.5,50,63,0,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EB,45B0,0.705,1.178,856,280,288,3.5,0,72,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,204
EB,45C0,0.705,1.178,856,280,288,3.5,0,69,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EB,45D0,0.705,1.178,856,280,288,3.5,0,45,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,200
EB,45K0,0.705,1.178,856,280,288,3.5,0,55,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EB,45M0,0.705,1.178,856,280,288,3.5,0,63,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,200
EB,45B10,0.705,1.178,856,280,288,3.5,10,72,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EB,45C10,0.705,1.178,856,280,288,3.5,10,69,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EB,45D10,0.705,1.178,856,280,288,3.5,10,45,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,204
EB,45K10,0.705,1.178,856,280,288,3.5,10,55,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,231
EB,45M10,0.705,1.178,856,280,288,3.5,10,63,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,209
EB,45B30,0.705,1.178,856,280,288,3.5,30,72,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EB,45C30,0.705,1.178,856,280,288,3.5,30,69,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EB,45D30,0.705,1.178,856,280,288,3.5,30,45,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,212
EB,45K30,0.705,1.178,856,280,288,3.5,30,55,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,236
EB,45M30,0.705,1.178,856,280,288,3.5,30,63,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,213
EB,45B50,0.705,1.178,856,280,288,3.5,50,72,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EB,45C50,0.705,1.178,856,280,288,3.5,50,69,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EB,45D50,0.705,1.178,856,280,288,3.5,50,45,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,224
EB,45K50,0.705,1.178,856,280,288,3.5,50,55,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,246
EB,45M50,0.705,1.178,856,280,288,3.5,50,63,45,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,135B0,0.705,1.178,856,280,288,3.5,0,72,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,203
EB,135C0,0.705,1.178,856,280,288,3.5,0,69,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,215
EB,135D0,0.705,1.178,856,280,288,3.5,0,45,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,197
EB,135K0,0.705,1.178,856,280,288,3.5,0,55,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,218
EB,135M0,0.705,1.178,856,280,288,3.5,0,63,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,198
EB,135B10,0.705,1.178,856,280,288,3.5,10,72,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
EB,135C10,0.705,1.178,856,280,288,3.5,10,69,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,135D10,0.705,1.178,856,280,288,3.5,10,45,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,199
EB,135K10,0.705,1.178,856,280,288,3.5,10,55,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,230
EB,135M10,0.705,1.178,856,280,288,3.5,10,63,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,198
EB,135B30,0.705,1.178,856,280,288,3.5,30,72,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,135C30,0.705,1.178,856,280,288,3.5,30,69,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EB,135D30,0.705,1.178,856,280,288,3.5,30,45,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,208
EB,135K30,0.705,1.178,856,280,288,3.5,30,55,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EB,135M30,0.705,1.178,856,280,288,3.5,30,63,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
EB,135B50,0.705,1.178,856,280,288,3.5,50,72,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EB,135C50,0.705,1.178,856,280,288,3.5,50,69,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,230
EB,135D50,0.705,1.178,856,280,288,3.5,50,45,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,135K50,0.705,1.178,856,280,288,3.5,50,55,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,240
EB,135M50,0.705,1.178,856,280,288,3.5,50,63,135,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EB,225B0,0.705,1.178,856,280,288,3.5,0,72,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,202
EB,225C0,0.705,1.178,856,280,288,3.5,0,69,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,212
EB,225D0,0.705,1.178,856,280,288,3.5,0,45,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,196
EB,225K0,0.705,1.178,856,280,288,3.5,0,55,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EB,225M0,0.705,1.178,856,280,288,3.5,0,63,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,196
EB,225B10,0.705,1.178,856,280,288,3.5,10,72,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,209
EB,225C10,0.705,1.178,856,280,288,3.5,10,69,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
EB,225D10,0.705,1.178,856,280,288,3.5,10,45,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,199
EB,225K10,0.705,1.178,856,280,288,3.5,10,55,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,225
EB,225M10,0.705,1.178,856,280,288,3.5,10,63,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,204
EB,225B30,0.705,1.178,856,280,288,3.5,30,72,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EB,225C30,0.705,1.178,856,280,288,3.5,30,69,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EB,225D30,0.705,1.178,856,280,288,3.5,30,45,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,208
EB,225K30,0.705,1.178,856,280,288,3.5,30,55,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,235
EB,225M30,0.705,1.178,856,280,288,3.5,30,63,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,212
EB,225B50,0.705,1.178,856,280,288,3.5,50,72,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,226
EB,225C50,0.705,1.178,856,280,288,3.5,50,69,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
EB,225D50,0.705,1.178,856,280,288,3.5,50,45,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
EB,225K50,0.705,1.178,856,280,288,3.5,50,55,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,242
EB,225M50,0.705,1.178,856,280,288,3.5,50,63,225,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EB,315B0,0.705,1.178,856,280,288,3.5,0,72,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,203
EB,315C0,0.705,1.178,856,280,288,3.5,0,69,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,215
EB,315D0,0.705,1.178,856,280,288,3.5,0,45,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,194
EB,315K0,0.705,1.178,856,280,288,3.5,0,55,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EB,315M0,0.705,1.178,856,280,288,3.5,0,63,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,198
EB,315B10,0.705,1.178,856,280,288,3.5,10,72,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EB,315C10,0.705,1.178,856,280,288,3.5,10,69,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
EB,315D10,0.705,1.178,856,280,288,3.5,10,45,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,201
EB,315K10,0.705,1.178,856,280,288,3.5,10,55,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EB,315M10,0.705,1.178,856,280,288,3.5,10,63,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,205
EB,315B30,0.705,1.178,856,280,288,3.5,30,72,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EB,315C30,0.705,1.178,856,280,288,3.5,30,69,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,226
EB,315D30,0.705,1.178,856,280,288,3.5,30,45,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,207
EB,315K30,0.705,1.178,856,280,288,3.5,30,55,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EB,315M30,0.705,1.178,856,280,288,3.5,30,63,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
EB,315B50,0.705,1.178,856,280,288,3.5,50,72,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EB,315C50,0.705,1.178,856,280,288,3.5,50,69,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
